# Sprite offsets discovered using exhal validation
# Format: offset size tiles confidence

0x0BEB00  # 3620 bytes, 113 tiles, score=0.603
0x081D00  # 3538 bytes, 110 tiles, score=0.602
0x0E5600  # 3484 bytes, 108 tiles, score=0.602
0x0E5600  # 3484 bytes, 108 tiles, score=0.602
0x088000  # 3404 bytes, 106 tiles, score=0.601
0x0CC900  # 3371 bytes, 105 tiles, score=0.601
0x0BE300  # 3315 bytes, 103 tiles, score=0.600
0x0DB100  # 566 bytes, 17 tiles, score=0.600
0x0D8A00  # 3255 bytes, 101 tiles, score=0.600
0x0C8A00  # 3238 bytes, 101 tiles, score=0.600
0x081F00  # 3193 bytes, 99 tiles, score=0.599
0x0CE500  # 3180 bytes, 99 tiles, score=0.599
0x0CBE00  # 3058 bytes, 95 tiles, score=0.598
0x08D500  # 3013 bytes, 94 tiles, score=0.598
0x082000  # 2993 bytes, 93 tiles, score=0.598
0x0C3900  # 2919 bytes, 91 tiles, score=0.597
0x082100  # 2865 bytes, 89 tiles, score=0.597
0x0C2F00  # 2858 bytes, 89 tiles, score=0.597
0x0C0600  # 2777 bytes, 86 tiles, score=0.596
0x085C00  # 2727 bytes, 85 tiles, score=0.596
0x0C0B00  # 2713 bytes, 84 tiles, score=0.596
0x0DDA00  # 2672 bytes, 83 tiles, score=0.595
0x0E3B00  # 2653 bytes, 82 tiles, score=0.595
0x0E3B00  # 2653 bytes, 82 tiles, score=0.595
0x0C5200  # 2599 bytes, 81 tiles, score=0.595
0x0D9B00  # 2596 bytes, 81 tiles, score=0.595
0x0EEE00  # 2405 bytes, 75 tiles, score=0.593
0x0EEE00  # 2405 bytes, 75 tiles, score=0.593
0x0CD900  # 2383 bytes, 74 tiles, score=0.593
0x0EED00  # 2349 bytes, 73 tiles, score=0.593
0x0EED00  # 2349 bytes, 73 tiles, score=0.593
0x0C1600  # 2328 bytes, 72 tiles, score=0.593
0x089300  # 2296 bytes, 71 tiles, score=0.593
0x0E5500  # 2293 bytes, 71 tiles, score=0.592
0x0E5500  # 2293 bytes, 71 tiles, score=0.592
0x088E00  # 2214 bytes, 69 tiles, score=0.592
0x088A00  # 2197 bytes, 68 tiles, score=0.592
0x0C2700  # 2184 bytes, 68 tiles, score=0.592
0x0CA500  # 2168 bytes, 67 tiles, score=0.592
0x0EE400  # 1976 bytes, 61 tiles, score=0.590
0x0EE400  # 1976 bytes, 61 tiles, score=0.590
0x0DAC00  # 1897 bytes, 59 tiles, score=0.589
0x087C00  # 1886 bytes, 58 tiles, score=0.589
0x0D3900  # 1886 bytes, 58 tiles, score=0.589
0x0C8F00  # 1876 bytes, 58 tiles, score=0.589
0x088F00  # 1804 bytes, 56 tiles, score=0.589
0x0C2800  # 1789 bytes, 55 tiles, score=0.589
0x0D2F00  # 1775 bytes, 55 tiles, score=0.589
0x0E4600  # 1758 bytes, 54 tiles, score=0.588
0x0E4600  # 1758 bytes, 54 tiles, score=0.588
0x0D7700  # 1704 bytes, 53 tiles, score=0.588
0x0D7400  # 1689 bytes, 52 tiles, score=0.588
0x0D9700  # 1683 bytes, 52 tiles, score=0.588
0x07C100  # 1634 bytes, 51 tiles, score=0.587
0x08A900  # 1577 bytes, 49 tiles, score=0.587
0x0CD600  # 1574 bytes, 49 tiles, score=0.587
0x08C400  # 17957 bytes, 561 tiles, score=0.587
0x0D8400  # 1462 bytes, 45 tiles, score=0.586
0x0E9A00  # 17816 bytes, 556 tiles, score=0.586
0x0E9A00  # 17816 bytes, 556 tiles, score=0.586
0x08E400  # 1343 bytes, 41 tiles, score=0.585
0x07BF00  # 1332 bytes, 41 tiles, score=0.585
0x0E2F00  # 1316 bytes, 41 tiles, score=0.585
0x0E2F00  # 1316 bytes, 41 tiles, score=0.585
0x0C9700  # 1315 bytes, 41 tiles, score=0.585
0x08C900  # 1306 bytes, 40 tiles, score=0.585
0x081900  # 4482 bytes, 140 tiles, score=0.584
0x0C9800  # 1050 bytes, 32 tiles, score=0.583
0x081B00  # 3951 bytes, 123 tiles, score=0.580
0x08D800  # 6904 bytes, 215 tiles, score=0.578
0x0BE500  # 137 bytes, 4 tiles, score=0.575
0x0BE800  # 946 bytes, 29 tiles, score=0.575
0x0BF000  # 417 bytes, 13 tiles, score=0.575
0x0CB200  # 59167 bytes, 1848 tiles, score=0.575
0x0DE100  # 536 bytes, 16 tiles, score=0.575
0x0E1200  # 58931 bytes, 1841 tiles, score=0.575
0x0E7000  # 50008 bytes, 1562 tiles, score=0.575
0x0E9600  # 45622 bytes, 1425 tiles, score=0.575
0x0EB700  # 424 bytes, 13 tiles, score=0.575
0x0ED200  # 105 bytes, 3 tiles, score=0.575
0x079500  # 190 bytes, 5 tiles, score=0.575
0x07AF00  # 64022 bytes, 2000 tiles, score=0.575
0x07C600  # 808 bytes, 25 tiles, score=0.575
0x07C900  # 135 bytes, 4 tiles, score=0.575
0x07E700  # 56712 bytes, 1772 tiles, score=0.575
0x082800  # 46374 bytes, 1449 tiles, score=0.575
0x088200  # 37240 bytes, 1163 tiles, score=0.575
0x089B00  # 39373 bytes, 1230 tiles, score=0.575
0x08A700  # 580 bytes, 18 tiles, score=0.575
0x08B200  # 65015 bytes, 2031 tiles, score=0.575
0x08EC00  # 547 bytes, 17 tiles, score=0.575
0x0D0C00  # 38653 bytes, 1207 tiles, score=0.575
0x0D5100  # 63117 bytes, 1972 tiles, score=0.575
0x0D9A00  # 406 bytes, 12 tiles, score=0.575
0x0DC600  # 688 bytes, 21 tiles, score=0.575
0x0DCA00  # 747 bytes, 23 tiles, score=0.575
0x0DDF00  # 340 bytes, 10 tiles, score=0.575
0x0DE100  # 536 bytes, 16 tiles, score=0.575
0x0E1200  # 58931 bytes, 1841 tiles, score=0.575
0x0E7000  # 50008 bytes, 1562 tiles, score=0.575
0x0E9600  # 45622 bytes, 1425 tiles, score=0.575
0x0EB700  # 424 bytes, 13 tiles, score=0.575
0x0ED200  # 105 bytes, 3 tiles, score=0.575
0x081200  # 12722 bytes, 397 tiles, score=0.572
0x08C800  # 8984 bytes, 280 tiles, score=0.569
0x07BB00  # 15180 bytes, 474 tiles, score=0.566
0x0EE500  # 1528 bytes, 47 tiles, score=0.562
0x0EE500  # 1528 bytes, 47 tiles, score=0.562
0x0E3A00  # 7878 bytes, 246 tiles, score=0.560
0x0E3A00  # 7878 bytes, 246 tiles, score=0.560
0x0EE600  # 1191 bytes, 37 tiles, score=0.559
0x0EE600  # 1191 bytes, 37 tiles, score=0.559
0x08E300  # 6081 bytes, 190 tiles, score=0.546
0x0C5600  # 28326 bytes, 885 tiles, score=0.541
0x0CEB00  # 11844 bytes, 370 tiles, score=0.540
0x07CF00  # 26766 bytes, 836 tiles, score=0.529
0x0EA500  # 10182 bytes, 318 tiles, score=0.528
0x0EA500  # 10182 bytes, 318 tiles, score=0.528
0x0DF800  # 874 bytes, 27 tiles, score=0.525
0x0DF800  # 874 bytes, 27 tiles, score=0.525
0x0E4200  # 6310 bytes, 197 tiles, score=0.523
0x0E4200  # 6310 bytes, 197 tiles, score=0.523
0x0E8900  # 25582 bytes, 799 tiles, score=0.520
0x0E8900  # 25582 bytes, 799 tiles, score=0.520
0x0C9B00  # 25435 bytes, 794 tiles, score=0.519
0x0E7600  # 8392 bytes, 262 tiles, score=0.514
0x0E7600  # 8392 bytes, 262 tiles, score=0.514
0x0E9F00  # 24666 bytes, 770 tiles, score=0.513
0x0E9F00  # 24666 bytes, 770 tiles, score=0.513
0x0D2100  # 23447 bytes, 732 tiles, score=0.504
